21300,0
21301,0
21302,0
21303,0
21304,0
21305,0
21306,0
21307,0
21308,0
21309,1
21310,0
21311,0
21312,0
21313,0
21314,0
21315,0
21316,0
21317,0
21318,1
21319,0
21320,1
21321,0
21322,0
21323,0
21324,0
21325,1
21326,0
21327,0
21328,1
21329,0
21330,0
21331,0
21332,0
21333,0
21334,0
21335,0
21336,0
21337,0
21338,0
21339,0
21340,0
21341,0
21342,0
21343,0
21344,0
21345,0
21346,1
21347,0
21348,0
21349,0
21350,0
21351,0
21352,0
21353,0
21354,1
21355,0
21356,0
21357,0
21358,0
21359,0
21360,0
21361,0
21362,0
21363,0
21364,0
21365,0
21366,1
21367,1
21368,0
21369,1
21370,0
21371,0
21372,0
21373,0
21374,0
21375,0
21376,0
21377,0
21378,0
21379,0
21380,0
21381,0
21382,0
21383,0
21384,0
21385,1
21386,0
21387,1
21388,0
21389,0
21390,0
21391,1
21392,0
21393,0
21394,0
21395,0
21396,0
21397,0
21398,0
21399,0
21400,0
21401,0
21402,0
21403,0
21404,0
21405,0
21406,0
21407,0
21408,1
21409,0
21410,1
21411,0
21412,0
21413,0
21414,1
21415,0
21416,0
21417,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,0
21427,0
21428,0
21429,1
21430,0
21431,0
21432,0
21433,1
21434,0
21435,0
21436,0
21437,0
21438,0
21439,0
21440,0
21441,0
21442,0
21443,0
21444,1
21445,1
21446,0
21447,1
21448,1
21449,0
21450,0
21451,0
21452,0
21453,1
21454,0
21455,0
21456,0
21457,0
21458,0
21459,0
21460,0
21461,0
21462,1
21463,0
21464,0
21465,0
21466,0
21467,1
21468,0
21469,0
21470,0
21471,0
21472,0
21473,0
21474,1
21475,0
21476,0
21477,0
21478,1
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,1
21487,1
21488,0
21489,0
21490,0
21491,1
21492,0
21493,0
21494,0
21495,0
21496,0
21497,1
21498,1
21499,0
21500,0
21501,0
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,1
21514,0
21515,0
21516,0
21517,0
21518,1
21519,0
21520,0
21521,0
21522,0
21523,0
21524,0
21525,1
21526,1
21527,0
21528,0
21529,0
21530,0
21531,0
21532,0
21533,0
21534,0
21535,1
21536,0
21537,1
21538,1
21539,1
21540,0
21541,0
21542,1
21543,0
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,0
21552,1
21553,0
21554,0
21555,0
21556,0
21557,1
21558,0
21559,0
21560,0
21561,0
21562,0
21563,0
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,0
21574,1
21575,0
21576,1
21577,0
21578,0
21579,0
21580,0
21581,0
21582,0
21583,1
21584,1
21585,1
21586,0
21587,0
21588,0
21589,1
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,0
21597,0
21598,0
21599,0
21600,1
21601,0
21602,0
21603,0
21604,0
21605,0
21606,0
21607,0
21608,1
21609,0
21610,0
21611,0
21612,0
21613,0
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,0
21623,0
21624,1
21625,0
21626,0
21627,1
21628,0
21629,0
21630,0
21631,0
21632,1
21633,0
21634,1
21635,0
21636,1
21637,0
21638,0
21639,0
21640,0
21641,1
21642,0
21643,0
21644,0
21645,0
21646,0
21647,0
21648,1
21649,0
21650,0
21651,0
21652,0
21653,0
21654,0
21655,0
21656,1
21657,0
21658,0
21659,0
21660,0
21661,0
21662,0
21663,0
21664,0
21665,0
21666,0
21667,0
21668,1
21669,1
21670,1
21671,0
21672,0
21673,0
21674,0
21675,0
21676,0
21677,0
21678,0
21679,0
21680,0
21681,0
21682,0
21683,0
21684,1
21685,0
21686,0
21687,0
21688,1
21689,1
21690,0
21691,0
21692,1
21693,1
21694,1
21695,0
21696,1
21697,0
21698,1
21699,0
21700,1
21701,1
21702,0
21703,0
21704,0
21705,0
21706,1
21707,1
21708,0
21709,0
21710,0
21711,1
21712,0
21713,0
21714,0
21715,0
21716,0
21717,1
21718,0
21719,0
21720,0
21721,0
21722,0
21723,1
21724,0
21725,0
21726,0
21727,0
21728,1
21729,0
21730,0
21731,0
21732,1
21733,1
21734,0
21735,0
21736,1
21737,0
21738,0
21739,0
21740,0
21741,0
21742,1
21743,0
21744,0
21745,0
21746,0
21747,0
21748,0
21749,0
21750,0
21751,0
21752,0
21753,1
21754,0
21755,0
21756,0
21757,0
21758,0
21759,1
21760,0
21761,0
21762,1
21763,0
21764,0
21765,1
21766,0
21767,1
21768,0
21769,0
21770,0
21771,0
21772,1
21773,0
21774,0
21775,1
21776,1
21777,0
21778,1
21779,0
21780,0
21781,0
21782,0
21783,0
21784,0
21785,0
21786,1
21787,0
21788,1
21789,0
21790,0
21791,1
21792,0
21793,1
21794,0
21795,1
21796,0
21797,1
21798,0
21799,0
21800,0
21801,0
21802,0
21803,0
21804,1
21805,0
21806,0
21807,0
21808,0
21809,0
21810,0
21811,0
21812,0
21813,0
21814,0
21815,1
21816,0
21817,0
21818,0
21819,0
21820,0
21821,0
21822,0
21823,0
21824,0
21825,0
21826,0
21827,1
21828,0
21829,0
21830,0
21831,1
21832,0
21833,0
21834,0
21835,0
21836,0
21837,1
21838,0
21839,0
21840,0
21841,0
21842,0
21843,0
21844,0
21845,0
21846,0
21847,0
21848,0
21849,1
21850,0
21851,0
21852,0
21853,1
21854,0
21855,1
21856,1
21857,0
21858,1
21859,0
21860,0
21861,1
21862,1
21863,0
21864,0
21865,1
21866,0
21867,0
21868,1
21869,0
21870,0
21871,0
21872,0
21873,1
21874,0
21875,0
21876,1
21877,0
21878,1
21879,0
21880,0
21881,0
21882,1
21883,0
21884,0
21885,1
21886,0
21887,0
21888,0
21889,0
21890,0
21891,0
21892,0
21893,0
21894,0
21895,1
21896,1
21897,0
21898,0
21899,1
21900,1
21901,1
21902,1
21903,0
21904,0
21905,0
21906,0
21907,1
21908,0
21909,1
21910,1
21911,0
21912,0
21913,0
21914,0
21915,0
21916,0
21917,0
21918,0
21919,0
21920,0
21921,0
21922,1
21923,0
21924,0
21925,0
21926,1
21927,0
21928,1
21929,0
21930,1
21931,0
21932,1
21933,0
21934,1
21935,0
21936,0
21937,0
21938,0
21939,0
21940,0
21941,0
21942,0
21943,0
21944,1
21945,0
21946,0
21947,0
21948,0
21949,0
21950,0
21951,0
21952,0
21953,0
21954,0
21955,0
21956,1
21957,1
21958,0
21959,0
21960,0
21961,1
21962,0
21963,0
21964,0
21965,0
21966,0
21967,1
21968,0
21969,0
21970,0
21971,0
21972,0
21973,1
21974,0
21975,0
21976,0
21977,1
21978,0
21979,0
21980,0
21981,0
21982,1
21983,0
21984,0
21985,0
21986,0
21987,0
21988,0
21989,1
21990,0
21991,0
21992,0
21993,0
21994,0
21995,0
21996,0
21997,0
21998,0
21999,0
22000,0
22001,0
22002,1
22003,0
22004,0
22005,1
22006,1
22007,0
22008,0
22009,0
22010,0
22011,1
22012,0
22013,1
22014,0
22015,0
22016,0
22017,0
22018,0
22019,0
22020,1
22021,0
22022,0
22023,0
22024,0
22025,0
22026,0
22027,1
22028,0
22029,0
22030,0
22031,0
22032,1
22033,0
22034,0
22035,0
22036,0
22037,0
22038,1
22039,0
22040,0
22041,0
22042,0
22043,0
22044,0
22045,1
22046,0
22047,0
22048,0
22049,0
22050,0
22051,0
22052,0
22053,0
22054,1
22055,0
22056,0
22057,0
22058,0
22059,0
22060,0
22061,0
22062,0
22063,0
22064,0
22065,0
22066,0
22067,0
22068,1
22069,0
22070,0
22071,0
22072,0
22073,0
22074,0
22075,0
22076,0
22077,1
22078,0
22079,0
22080,0
22081,0
22082,1
22083,0
22084,1
22085,0
22086,1
22087,0
22088,1
22089,0
22090,0
22091,0
22092,0
22093,0
22094,0
22095,1
22096,0
22097,0
22098,1
22099,0
22100,0
22101,0
22102,0
22103,0
22104,0
22105,0
22106,0
22107,0
22108,1
22109,0
22110,1
22111,0
22112,0
22113,0
22114,1
22115,0
22116,0
22117,0
22118,0
22119,1
22120,0
22121,0
22122,1
22123,0
22124,1
22125,0
22126,0
22127,0
22128,0
22129,0
22130,1
22131,1
22132,0
22133,0
22134,1
22135,0
22136,0
22137,0
22138,0
22139,0
22140,0
22141,0
22142,0
22143,0
22144,0
22145,1
22146,1
22147,0
22148,0
22149,0
22150,0
22151,1
22152,0
22153,1
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,1
22161,0
22162,0
22163,1
22164,0
22165,0
22166,0
22167,0
22168,0
22169,1
22170,0
22171,0
22172,0
22173,1
22174,0
22175,0
22176,1
22177,0
22178,0
22179,0
22180,0
22181,0
22182,0
22183,0
22184,1
22185,0
22186,0
22187,0
22188,0
22189,0
22190,0
22191,0
22192,0
22193,1
22194,0
22195,1
22196,1
22197,1
22198,0
22199,0
22200,1
22201,0
22202,1
22203,0
22204,1
22205,1
22206,0
22207,1
22208,1
22209,0
22210,0
22211,0
22212,0
22213,0
22214,0
22215,0
22216,0
22217,0
22218,0
22219,0
22220,0
22221,0
22222,0
22223,1
22224,1
22225,0
22226,1
22227,0
22228,0
22229,0
22230,0
22231,0
22232,0
22233,0
22234,0
22235,0
22236,0
22237,0
22238,1
22239,0
22240,0
22241,1
22242,0
22243,0
22244,1
22245,0
22246,0
22247,0
22248,0
22249,1
22250,0
22251,0
22252,0
22253,0
22254,0
22255,0
22256,0
22257,0
22258,0
22259,0
22260,0
22261,0
22262,0
22263,0
22264,0
22265,0
22266,1
22267,0
22268,0
22269,0
22270,0
22271,0
22272,0
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,0
22282,0
22283,0
22284,0
22285,0
22286,0
22287,0
22288,0
22289,1
22290,0
22291,0
22292,0
22293,0
22294,1
22295,0
22296,1
22297,1
22298,0
22299,0
22300,0
22301,1
22302,1
22303,0
22304,1
22305,1
22306,0
22307,0
22308,0
22309,0
22310,0
22311,0
22312,0
22313,1
22314,1
22315,0
22316,0
22317,0
22318,0
22319,0
22320,0
22321,0
22322,0
22323,1
22324,0
22325,0
22326,0
22327,0
22328,1
22329,0
22330,0
22331,0
22332,1
22333,0
22334,0
22335,0
22336,0
22337,1
22338,0
22339,0
22340,0
22341,1
22342,1
22343,0
22344,0
22345,0
22346,0
22347,1
22348,0
22349,0
22350,0
22351,0
22352,0
22353,0
22354,0
22355,0
22356,0
22357,1
22358,0
22359,1
22360,0
22361,1
22362,1
22363,1
22364,0
22365,0
22366,0
22367,0
22368,0
22369,1
22370,0
22371,0
22372,0
22373,0
22374,0
22375,0
22376,0
22377,0
22378,0
22379,0
22380,0
22381,1
22382,1
22383,0
22384,0
22385,0
22386,1
22387,0
22388,0
22389,0
22390,0
22391,1
22392,0
22393,0
22394,0
22395,1
22396,0
22397,0
22398,0
22399,1
22400,0
22401,0
22402,0
22403,0
22404,1
22405,1
22406,0
22407,1
22408,0
22409,0
22410,0
22411,0
22412,0
22413,0
22414,1
22415,0
22416,1
22417,0
22418,0
22419,0
22420,0
22421,0
22422,0
22423,0
22424,0
22425,0
22426,0
22427,0
22428,0
22429,0
22430,0
22431,0
22432,0
22433,0
22434,0
22435,0
22436,0
22437,0
22438,0
22439,0
22440,0
22441,1
22442,0
22443,0
22444,1
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,0
22452,0
22453,0
22454,0
22455,0
22456,0
22457,0
22458,0
22459,0
22460,0
22461,0
22462,0
22463,0
22464,0
22465,0
22466,0
22467,0
22468,0
22469,0
22470,0
22471,0
22472,0
22473,0
22474,0
22475,0
22476,1
22477,1
22478,0
22479,0
22480,0
22481,0
22482,0
22483,0
22484,1
22485,1
22486,1
22487,0
22488,0
22489,0
22490,0
22491,0
22492,0
22493,0
22494,0
22495,0
22496,0
22497,0
22498,0
22499,0
22500,0
22501,0
22502,0
22503,1
22504,0
22505,0
22506,0
22507,1
22508,0
22509,0
22510,0
22511,0
22512,0
22513,0
22514,0
22515,1
22516,0
22517,0
22518,0
22519,0
22520,0
22521,0
22522,1
22523,0
22524,0
22525,0
22526,0
22527,0
22528,0
22529,0
22530,1
22531,0
22532,1
22533,0
22534,1
22535,0
22536,0
22537,1
22538,0
22539,1
22540,1
22541,1
22542,0
22543,0
22544,0
22545,0
22546,1
22547,0
22548,0
22549,0
22550,0
22551,0
22552,0
22553,0
22554,0
22555,0
22556,0
22557,0
22558,1
22559,0
22560,0
22561,0
22562,0
22563,0
22564,0
22565,0
22566,0
22567,1
22568,0
22569,1
22570,0
22571,0
22572,0
22573,0
22574,0
22575,0
22576,1
22577,0
22578,0
22579,0
22580,0
22581,0
22582,0
22583,0
22584,0
22585,0
22586,1
22587,1
22588,0
22589,0
22590,0
22591,0
22592,0
22593,0
22594,0
22595,1
22596,0
22597,0
22598,0
22599,0
22600,0
22601,1
22602,0
22603,1
22604,0
22605,0
22606,0
22607,1
22608,0
22609,1
22610,0
22611,1
22612,0
22613,0
22614,0
22615,0
22616,0
22617,0
22618,0
22619,0
22620,0
22621,0
22622,0
22623,1
22624,1
22625,0
22626,1
22627,0
22628,0
22629,0
22630,0
22631,0
22632,1
22633,0
22634,0
22635,0
22636,0
22637,0
22638,0
22639,0
22640,0
22641,1
22642,0
22643,1
22644,0
22645,0
22646,0
22647,1
22648,0
22649,0
22650,0
22651,1
22652,0
22653,1
22654,1
22655,0
22656,0
22657,0
22658,0
22659,0
22660,0
22661,0
22662,1
22663,0
22664,0
22665,0
22666,1
22667,0
22668,0
22669,0
22670,0
22671,0
22672,0
22673,0
22674,1
22675,0
22676,1
22677,0
22678,1
22679,0
22680,0
22681,0
22682,0
22683,0
22684,0
22685,0
22686,1
22687,1
22688,1
22689,0
22690,0
22691,1
22692,0
22693,1
22694,0
22695,1
22696,0
22697,1
22698,0
22699,0
22700,0
22701,1
22702,0
22703,0
22704,0
22705,0
22706,0
22707,0
22708,0
22709,1
22710,0
22711,1
22712,0
22713,0
22714,0
22715,0
22716,0
22717,0
22718,0
22719,1
22720,1
22721,0
22722,0
22723,0
22724,0
22725,0
22726,0
22727,0
22728,0
22729,1
22730,0
22731,0
22732,0
22733,0
22734,0
22735,0
22736,0
22737,1
22738,0
22739,0
22740,0
22741,0
22742,0
22743,0
22744,0
22745,1
22746,0
22747,0
22748,0
22749,0
22750,0
22751,0
22752,0
22753,0
22754,0
22755,0
22756,1
22757,0
22758,0
22759,0
22760,0
22761,0
22762,0
22763,0
22764,0
22765,1
22766,0
22767,0
22768,0
22769,0
22770,0
22771,0
22772,0
22773,0
22774,1
22775,0
22776,0
22777,1
22778,0
22779,1
22780,0
22781,0
22782,0
22783,0
22784,0
22785,0
22786,0
22787,0
22788,0
22789,0
22790,0
22791,0
22792,0
22793,0
22794,0
22795,0
22796,0
22797,0
22798,1
22799,1
22800,0
22801,1
22802,0
22803,0
22804,0
22805,0
22806,1
22807,0
22808,0
22809,0
22810,0
22811,0
22812,0
22813,0
22814,0
22815,0
22816,0
22817,0
22818,1
22819,0
22820,0
22821,0
22822,0
22823,0
22824,0
22825,0
22826,0
22827,0
22828,0
22829,1
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,1
22837,1
22838,0
22839,0
22840,0
22841,0
22842,0
22843,0
22844,0
22845,0
22846,0
22847,1
22848,0
22849,0
22850,0
22851,0
22852,0
22853,0
22854,0
22855,0
22856,0
22857,1
22858,0
22859,0
22860,0
22861,0
22862,1
22863,1
22864,0
22865,1
22866,0
22867,0
22868,0
22869,0
22870,0
22871,0
22872,0
22873,0
22874,1
22875,0
22876,0
22877,0
22878,0
22879,0
22880,0
22881,0
22882,0
22883,0
22884,0
22885,0
22886,0
22887,1
22888,1
22889,1
22890,0
22891,1
22892,1
22893,0
22894,0
22895,0
22896,0
22897,0
22898,0
22899,0
22900,0
22901,0
22902,0
22903,0
22904,1
22905,0
22906,0
22907,0
22908,0
22909,0
22910,0
22911,1
22912,0
22913,0
22914,0
22915,0
22916,1
22917,0
22918,0
22919,0
22920,0
22921,1
22922,0
22923,0
22924,0
22925,0
22926,0
22927,0
22928,0
22929,1
22930,0
22931,1
22932,0
22933,0
22934,0
22935,0
22936,0
22937,1
22938,0
22939,0
22940,1
22941,1
22942,0
22943,0
22944,0
22945,1
22946,0
22947,0
22948,0
22949,0
22950,0
22951,1
22952,0
22953,0
22954,0
22955,0
22956,0
22957,0
22958,0
22959,0
22960,0
22961,0
22962,1
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,0
22970,0
22971,0
22972,0
22973,1
22974,0
22975,0
22976,0
22977,0
22978,0
22979,1
22980,0
22981,0
22982,0
22983,0
22984,1
22985,0
22986,0
22987,1
22988,1
22989,0
22990,0
22991,0
22992,0
22993,0
22994,1
22995,0
22996,0
22997,0
22998,0
22999,1
23000,0
23001,1
23002,0
23003,0
23004,0
23005,1
23006,0
23007,0
23008,0
23009,0
23010,1
23011,0
23012,0
23013,0
23014,0
23015,0
23016,1
23017,0
23018,1
23019,0
23020,1
23021,1
23022,0
23023,0
23024,0
23025,1
23026,0
23027,0
23028,0
23029,0
23030,0
23031,1
23032,0
23033,0
23034,0
23035,0
23036,0
23037,0
23038,0
23039,0
23040,0
23041,0
23042,0
23043,0
23044,0
23045,0
23046,1
23047,1
23048,0
23049,0
23050,0
23051,0
23052,0
23053,1
23054,0
23055,0
23056,0
23057,0
23058,0
23059,1
23060,0
23061,1
23062,0
23063,0
23064,1
23065,0
23066,0
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,0
23074,0
23075,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,0
23082,0
23083,1
23084,0
23085,0
23086,0
23087,1
23088,0
23089,0
23090,0
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,0
23098,0
23099,0
23100,0
23101,1
23102,0
23103,1
23104,0
23105,0
23106,1
23107,0
23108,0
23109,0
23110,0
23111,0
23112,0
23113,0
23114,1
23115,0
23116,0
23117,0
23118,0
23119,0
23120,0
23121,0
23122,0
23123,0
23124,0
23125,0
23126,0
23127,0
23128,0
23129,1
23130,1
23131,1
23132,1
23133,0
23134,0
23135,0
23136,1
23137,0
23138,1
23139,0
23140,0
23141,0
23142,0
23143,0
23144,0
23145,1
23146,1
23147,0
23148,0
23149,1
23150,1
23151,0
23152,1
23153,1
23154,0
23155,0
23156,1
23157,0
23158,0
23159,0
23160,0
23161,0
23162,0
23163,0
23164,0
23165,0
23166,1
23167,0
23168,0
23169,0
23170,0
23171,0
23172,0
23173,1
23174,0
23175,0
23176,1
23177,0
23178,0
23179,1
23180,0
23181,0
23182,0
23183,0
23184,1
23185,1
23186,1
23187,0
23188,0
23189,0
23190,1
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,1
23199,1
23200,0
23201,1
23202,0
23203,0
23204,0
23205,0
23206,0
23207,0
23208,0
23209,0
23210,0
23211,0
23212,0
23213,0
23214,0
23215,0
23216,1
23217,1
23218,0
23219,0
23220,0
23221,0
23222,0
23223,0
23224,0
23225,0
23226,0
23227,0
23228,1
23229,0
23230,0
23231,0
23232,0
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23239,0
23240,0
23241,0
23242,0
23243,0
23244,0
23245,0
23246,0
23247,1
23248,0
23249,0
23250,0
23251,0
23252,0
23253,1
23254,0
23255,0
23256,1
23257,1
23258,0
23259,0
23260,1
23261,0
23262,0
23263,0
23264,0
23265,0
23266,1
23267,0
23268,1
23269,1
23270,0
23271,0
23272,0
23273,1
23274,0
23275,0
23276,1
23277,0
23278,0
23279,0
23280,0
23281,0
23282,0
23283,0
23284,0
23285,1
23286,0
23287,0
23288,0
23289,1
23290,0
23291,0
23292,0
23293,0
23294,0
23295,0
23296,0
23297,0
23298,0
23299,1
23300,0
23301,0
23302,0
23303,0
23304,1
23305,0
23306,0
23307,0
23308,1
23309,0
23310,0
23311,0
23312,0
23313,0
23314,0
23315,0
23316,0
23317,0
23318,0
23319,0
23320,0
23321,1
23322,1
23323,1
23324,0
23325,0
23326,0
23327,1
23328,0
23329,0
23330,0
23331,1
23332,0
23333,0
23334,0
23335,1
23336,0
23337,0
23338,0
23339,0
23340,0
23341,0
23342,0
23343,0
23344,0
23345,0
23346,0
23347,1
23348,0
23349,0
23350,0
23351,0
23352,0
23353,0
23354,0
23355,1
23356,0
23357,1
23358,0
23359,0
23360,0
23361,0
23362,0
23363,0
23364,0
23365,1
23366,0
23367,0
23368,0
23369,1
23370,0
23371,0
23372,0
23373,0
23374,0
23375,0
23376,0
23377,1
23378,1
23379,0
23380,0
23381,0
23382,0
23383,0
23384,0
23385,0
23386,0
23387,0
23388,0
23389,0
23390,0
23391,0
23392,0
23393,0
23394,0
23395,1
23396,0
23397,0
23398,0
23399,0
23400,0
23401,0
23402,0
23403,0
23404,0
23405,1
23406,0
23407,0
23408,0
23409,0
23410,1
23411,0
23412,0
23413,1
23414,0
23415,1
23416,0
23417,0
23418,1
23419,0
23420,1
23421,0
23422,0
23423,1
23424,1
23425,0
23426,0
23427,0
23428,0
23429,0
23430,0
23431,1
23432,0
23433,0
23434,0
23435,0
23436,0
23437,0
23438,1
23439,0
23440,0
23441,0
23442,0
23443,0
23444,1
23445,0
23446,0
23447,0
23448,0
23449,0
23450,0
23451,1
23452,1
23453,0
23454,0
23455,1
23456,0
23457,1
23458,0
23459,0
23460,0
23461,0
23462,0
23463,0
23464,0
23465,0
23466,0
23467,1
23468,0
23469,0
23470,0
23471,0
23472,0
23473,0
23474,0
23475,0
23476,0
23477,0
23478,0
23479,0
23480,0
23481,0
23482,0
23483,1
23484,0
23485,0
23486,0
23487,0
23488,0
23489,0
23490,1
23491,1
23492,1
23493,0
23494,0
23495,0
23496,1
23497,0
23498,0
23499,0
23500,0
23501,0
23502,0
23503,1
23504,0
23505,1
23506,1
23507,1
23508,0
23509,0
23510,0
23511,0
23512,0
23513,0
23514,0
23515,0
23516,0
23517,0
23518,0
23519,0
23520,0
23521,0
23522,0
23523,0
23524,0
23525,0
23526,0
23527,0
23528,0
23529,1
23530,0
23531,0
23532,0
23533,0
23534,0
23535,0
23536,0
23537,0
23538,0
23539,0
23540,0
23541,0
23542,0
23543,0
23544,0
23545,0
23546,0
23547,1
23548,1
23549,0
23550,0
23551,0
23552,0
23553,1
23554,1
23555,1
23556,1
23557,0
23558,1
23559,0
23560,0
23561,0
23562,0
23563,0
23564,0
23565,0
23566,1
23567,0
23568,1
23569,0
23570,0
23571,1
23572,1
23573,0
23574,0
23575,0
23576,1
23577,0
23578,0
23579,0
23580,1
23581,0
23582,0
23583,0
23584,0
23585,0
23586,0
23587,0
23588,0
23589,0
23590,0
23591,1
23592,0
23593,0
23594,0
23595,0
23596,0
23597,0
23598,0
23599,0
23600,0
23601,1
23602,1
23603,0
23604,0
23605,0
23606,0
23607,0
23608,1
23609,0
23610,0
23611,0
23612,0
23613,1
23614,1
23615,1
23616,1
23617,0
23618,0
23619,0
23620,0
23621,1
23622,0
23623,0
23624,0
23625,0
23626,0
23627,0
23628,0
23629,0
23630,0
23631,0
23632,0
23633,0
23634,0
23635,0
23636,0
23637,0
23638,0
23639,0
23640,0
23641,0
23642,0
23643,0
23644,0
23645,1
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,0
23653,0
23654,0
23655,0
23656,1
23657,0
23658,0
23659,1
23660,0
23661,1
23662,0
23663,0
23664,1
23665,1
23666,0
23667,0
23668,0
23669,1
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0
23677,0
23678,0
23679,0
23680,0
23681,0
23682,0
23683,1
23684,0
23685,0
23686,0
23687,0
23688,0
23689,0
23690,0
23691,1
23692,0
23693,0
23694,0
23695,0
23696,0
23697,0
23698,1
23699,0
23700,0
23701,0
23702,0
23703,0
23704,0
23705,0
23706,0
23707,0
23708,0
23709,0
23710,0
23711,0
23712,1
23713,0
23714,0
23715,0
23716,0
23717,0
23718,0
23719,0
23720,0
23721,0
23722,0
23723,0
23724,0
23725,0
23726,0
23727,0
23728,0
23729,0
23730,0
23731,1
23732,0
23733,0
23734,1
23735,0
23736,0
23737,1
23738,0
23739,0
23740,0
23741,0
23742,0
23743,1
23744,0
23745,0
23746,0
23747,0
23748,0
23749,0
23750,0
23751,0
23752,0
23753,0
23754,1
23755,1
23756,0
23757,0
23758,1
23759,0
23760,0
23761,0
23762,1
23763,0
23764,1
23765,0
23766,0
23767,1
23768,0
23769,0
23770,1
23771,0
23772,0
23773,1
23774,0
23775,0
23776,0
23777,0
23778,1
23779,0
23780,0
23781,1
23782,0
23783,1
23784,0
23785,1
23786,0
23787,0
23788,0
23789,0
23790,0
23791,0
23792,0
23793,0
23794,0
23795,0
23796,1
23797,0
23798,0
23799,1
23800,0
23801,1
23802,0
23803,0
23804,0
23805,0
23806,0
23807,0
23808,1
23809,0
23810,0
23811,0
23812,0
23813,0
23814,1
23815,0
23816,0
23817,0
23818,0
23819,0
23820,0
23821,0
23822,1
23823,0
23824,1
23825,1
23826,0
23827,0
23828,0
23829,0
23830,0
23831,0
23832,0
23833,0
23834,0
23835,1
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,0
23843,0
23844,0
23845,0
23846,0
23847,1
23848,0
23849,0
23850,1
23851,0
23852,0
23853,0
23854,1
23855,1
23856,1
23857,0
23858,0
23859,0
23860,1
23861,0
23862,0
23863,0
23864,0
23865,0
23866,0
23867,0
23868,0
23869,1
23870,0
23871,0
23872,0
23873,0
23874,0
23875,0
23876,1
23877,0
23878,0
23879,0
23880,0
23881,0
23882,0
23883,0
23884,0
23885,0
23886,0
23887,1
23888,1
23889,0
23890,1
23891,0
23892,0
23893,0
23894,0
23895,1
23896,0
23897,0
23898,0
23899,1
23900,0
23901,0
23902,0
23903,1
23904,1
23905,0
23906,0
23907,0
23908,0
23909,0
23910,1
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0
23917,0
23918,0
23919,0
23920,0
23921,0
23922,0
23923,1
23924,0
23925,0
23926,0
23927,0
23928,0
23929,1
23930,0
23931,0
23932,1
23933,1
23934,0
23935,0
23936,0
23937,1
23938,0
23939,1
23940,0
23941,0
23942,1
23943,0
23944,0
23945,0
23946,1
23947,1
23948,0
23949,0
23950,0
23951,0
23952,0
23953,1
23954,0
23955,0
23956,0
23957,1
23958,0
23959,0
23960,0
23961,0
23962,0
23963,0
23964,0
23965,0
23966,0
23967,0
23968,0
23969,0
23970,0
23971,0
23972,0
23973,0
23974,0
23975,0
23976,0
23977,0
23978,0
23979,0
23980,0
23981,1
23982,1
23983,0
23984,0
23985,1
23986,0
23987,0
23988,0
23989,0
23990,0
23991,0
23992,0
23993,0
23994,0
23995,0
23996,0
23997,0
23998,1
23999,0
24000,1
24001,0
24002,1
24003,0
24004,1
24005,0
24006,0
24007,0
24008,1
24009,0
24010,0
24011,0
24012,0
24013,1
24014,0
24015,0
24016,0
24017,0
24018,1
24019,0
24020,0
24021,0
24022,0
24023,1
24024,0
24025,0
24026,1
24027,0
24028,0
24029,0
24030,0
24031,0
24032,0
24033,0
24034,0
24035,1
24036,0
24037,0
24038,0
24039,0
24040,0
24041,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,1
24048,0
24049,0
24050,0
24051,0
24052,1
24053,0
24054,1
24055,1
24056,0
24057,0
24058,0
24059,0
24060,0
24061,0
24062,0
24063,1
24064,0
24065,0
24066,0
24067,0
24068,0
24069,1
24070,0
24071,0
24072,1
24073,1
24074,1
24075,1
24076,1
24077,0
24078,0
24079,0
24080,1
24081,0
24082,0
24083,0
24084,1
24085,0
24086,1
24087,0
24088,1
24089,0
24090,1
24091,0
24092,0
24093,0
24094,0
24095,0
24096,0
24097,0
24098,0
24099,0
